filename,Tema,Narasi,Makna moral
022-Hypocrisy-and-Contentiousness-leads-to-Ugliness-Original.jpg,Kemunafikan dan Ucapan Penuh Kebencian,"Di sisi kanan relief, tampak sekelompok orang tengah berbincang, namun raut wajah mereka menyiratkan niat jahat yang tersembunyi. Mereka berbicara manis di depan, tetapi di baliknya menyimpan pikiran buruk dan niat busuk. Inilah wujud nyata dari kemunafikan—seseorang yang menampilkan wajah palsu demi keuntungan diri. Ucapan mereka tajam bagai pisau, menusuk diam-diam dengan kesengitan yang tak terlihat. Panel ini menggambarkan bahwa pikiran jahat dan perkataan penuh kebencian akan berbalik menjadi kutukan bagi pelakunya. Di bagian kiri relief, terlihat mereka yang buruk rupa, duduk bersama dalam penderitaan, wajah mereka mencerminkan kebusukan hati yang dahulu tersembunyi. Mereka kini terlahir kembali sebagai makhluk yang membawa bekas dari perbuatan mereka. Tidak ada lagi topeng, hanya wajah asli yang menunjukkan keburukan batin. Relief ini adalah cermin kehidupan—siapa yang hidup dalam kebohongan dan kebencian akan menuai nasib yang menyedihkan. Jangan biarkan kemunafikan menjadi wajah yang kita pilih untuk dilihat dunia.","Kemunafikan dan ucapan penuh kebencian akan meninggalkan bekas dalam hidup dan kehidupan selanjutnya, mencerminkan keburukan yang tersembunyi dalam hati"
023-Speaking-in-Dispraise-of-Parents-leads-to-Ugliness-Original.jpg,Tidak Menghormati Orangtua dan Orang Suci,"Di bagian kanan relief, tampak sepasang orangtua duduk dengan anggun di atas mimbar, melambangkan kebijaksanaan dan kasih yang telah mereka berikan seumur hidup. Seorang anak terlihat menangkup tangan hormat, namun satu lainnya berdiri dengan sikap angkuh, jari telunjuknya terarah kasar, wajahnya menantang. Ia sedang menghina kedua orangtua yang seharusnya ia hormati—lupa pada jasa dan cinta tanpa syarat yang telah mereka berikan. Di tengah panel, dua biksu duduk tenang, menjadi simbol kedamaian dan keteladanan. Namun, seseorang datang dengan membawa tongkat atau pedang, menunjukkan sikap tidak hormat dan penuh kesombongan terhadap mereka yang seharusnya dijunjung tinggi. Kedua tindakan ini—menghina orangtua dan mencela kaum petapa—adalah cermin dari hati yang keras dan pikiran yang gelap. Di kiri, terlihat sekelompok orang dengan wajah buruk rupa, berkumpul tanpa kegembiraan. Mereka adalah lambang dari akibat buruk dari perbuatan masa lalu. Relief ini menunjukkan bahwa ucapan dan tindakan kasar terhadap mereka yang layak dihormati akan membekas dan berubah menjadi penderitaan. Setiap penghinaan akan kembali sebagai luka yang lebih dalam.","Menghina orangtua dan tidak menghormati orang suci membawa akibat buruk; mereka yang tak tahu menghargai akan kehilangan kemuliaan dirinya sendiri.
"
024-Breaking-Lamps-at-Temples-leads-to-Ugliness-Original.jpg,Perusakan Tempat Suci / Tidak Menghormati Tempat Ibadah,"Di sisi kanan relief, tampak sekelompok orang dengan wajah murka mendekati sebuah biara yang tenang dan sakral. Salah satu dari mereka mengangkat tongkat tinggi-tinggi dan memukul keras ke arah pelita dan bangunan suci. Mereka tidak hanya menghancurkan benda fisik, tetapi juga melukai nilai spiritual yang dijaga dalam tempat ibadah tersebut. Di sisi kiri biara, seseorang lain terlihat mengangkat tongkat, bersiap merusak pelita—simbol cahaya batin dan kebijaksanaan. Tindakan mereka adalah wujud dari kebencian dan ketidaktahuan. Namun, karma tidak pernah tertidur. Di bagian kiri relief, hasil dari tindakan mereka tergambar jelas: orang-orang dengan rupa buruk kini berkumpul bersama, terlahir ulang dalam bentuk yang mencerminkan keburukan batin mereka. Mereka tidak hanya kehilangan bentuk indah tubuh, tetapi juga cahaya dalam hati. Kebersamaan mereka kini bukan dalam kedamaian, melainkan dalam penderitaan bersama. Apa yang mereka hancurkan dahulu, kini menghancurkan kehidupan mereka sendiri.",Merusak tempat ibadah dan simbol kesucian akan membawa penderitaan dan kelahiran kembali yang buruk; menghormati tempat suci adalah cerminan hati yang bersih.
025-Deriding-the-Ugly-leads-to-Ugliness-Original.jpg,Menghina Fisik / Mengejek Kekurangan Orang Lain,"Di sisi kanan relief, tampak beberapa orang menunjuk dan tertawa mengejek sosok-sosok yang buruk rupa, seolah mereka tak memiliki hati nurani. Lidah mereka tajam, penuh hinaan, mencela tanpa rasa iba. Mereka tidak menyadari bahwa orang-orang yang mereka ejek tengah menanggung beban dari kesalahan masa lalu. Alih-alih bersikap welas asih, mereka menambah luka dengan cemoohan. Di sisi kiri, tampak seorang ibu yang cacat menggendong anaknya dengan penuh kasih, namun malah menjadi sasaran tudingan dan ejekan. Tak ada belas kasihan, hanya tatapan menghina dari mereka yang merasa ""sempurna."" Namun roda karma berputar tanpa suara. Di kehidupan berikutnya, mereka yang menghina kini terlahir dalam rupa yang buruk, merasakan apa yang dulu mereka ejek. Kini mereka hanya bisa berkumpul dengan sesama penderita, meratapi nasib yang mereka ciptakan sendiri. Lidah yang dulu menyakiti, kini membawa kutukan dalam wujud baru.",Menghina orang karena fisiknya adalah bentuk keburukan hati; kelak hinaan itu bisa menjadi rupa yang kita warisi.
026-Distributing-Clothes-leads-to-Beauty-Original.jpg,Dermawan / Kebaikan Hati,"Di sisi kanan relief, tampak seorang bijak duduk tenang di atas mimbar, tangannya terbuka di lutut, wajahnya damai tanpa sedikit pun bayang kemarahan atau kebencian. Hatinya bersih, pikirannya jernih—itulah kekuatan sejati seorang manusia. Di tengah panel, tampak orang-orang tengah membagikan pakaian kepada mereka yang membutuhkan. Tangan-tangan itu memberi tanpa pamrih, hanya dilandasi welas asih dan niat menolong. Penerima pun menunduk hormat, merasakan hangatnya kasih manusia. Di sisi kiri, tampak seorang raja dan permaisuri duduk anggun di atas takhta megah. Wajah mereka bercahaya, tubuh mereka rupawan, dihiasi tidak hanya oleh pakaian mewah, tapi oleh karma baik yang mereka tanam. Orang-orang datang membawa persembahan, bukan karena takut, tapi karena kagum dan hormat. Semua itu adalah buah dari kebaikan yang pernah mereka berikan dengan tulus. Keindahan luar lahir dari keindahan hati yang dalam.","Memberi dengan tulus, sekecil apa pun, akan kembali pada diri kita dalam bentuk kemuliaan dan kecantikan yang sejati."
027-Praising-Parents-leads-to-Beauty-Original.jpg,Berbakti kepada orang tua,"Di sisi kanan relief, tampak pasangan suami istri duduk di anjungan, sang ibu menggendong bayi kecilnya, dikelilingi oleh anak-anak yang ceria. Salah satu anak perempuan muda berdiri di depan ayahnya, wajahnya bersinar penuh rasa hormat. Dengan suara lembut dan hati tulus, ia memuji dan mengucap syukur atas kasih dan pengorbanan orang tuanya. Ia tak hanya menghargai, tapi juga merayakan kehadiran mereka dalam hidupnya. Di sisi kiri relief, tampak perubahan yang luar biasa: anak perempuan itu kini tumbuh menjadi wanita bangsawan yang rupawan bersama pasangannya. Mereka duduk megah di atas takhta, dilayani para pelayan yang dengan setia memenuhi setiap keperluan mereka. Raut wajah mereka teduh dan anggun, pancaran dari hati yang penuh cinta dan bakti. Di hadapan mereka, banyak orang datang memberi penghormatan. Semua itu adalah buah dari penghargaan tulus kepada orang yang pertama mencintainya di dunia—ayah dan ibunya.","Menghormati dan memuji orang tua dengan tulus akan membuka jalan hidup yang indah dan membawa kehormatan sejati dalam kehidupan.
"
028-Praising-Noble-Ones-leads-to-Beauty-Original.jpg,Menghormati orang bijak (memuji para muliawan),"Di sisi kanan relief, tiga orang bijak duduk tenang di atas mimbar, wajah mereka memancarkan ketenangan dan kebijaksanaan. Di hadapan mereka berdiri sekelompok besar orang, yang terdepan bersikap penuh hormat, menyampaikan pujian yang tulus dari hati. Kata-katanya tidak mengandung sanjungan palsu, melainkan pengakuan atas kebijaksanaan yang telah menuntun masyarakat menuju kedamaian. Para bijak itu mendengarkan dengan senyum damai, karena pujian sejati bukan untuk kesombongan, melainkan untuk penghormatan. Di bagian kiri relief, kehidupan berubah menjadi berkah bagi si pemuji. Ia terlahir kembali sebagai pria muda yang tampan, berdampingan dengan wanita rupawan yang memancarkan kelembutan. Keduanya hidup dalam kemakmuran, dikelilingi para pelayan dan simbol-simbol kesejahteraan. Mereka tidak hanya cantik di rupa, tapi juga kaya dalam budi pekerti. Semua itu adalah hasil dari ketulusan hati yang menghormati kebijaksanaan orang suci. Kehidupan yang baik dimulai dari penghormatan terhadap kebaikan yang telah lebih dahulu tumbuh.","Menghormati dan memuji orang-orang bijak dengan tulus akan membawa kehidupan yang penuh berkah, kehormatan, dan keindahan lahir batin.
"
029-Giving-Decorations-leads-to-Beauty-Original.jpg,Memberi (Derma melalui keindahan/seni),"Seorang lelaki berdiri di sisi kanan relief, tangannya sibuk menghias dinding bangunan suci dengan ornamen indah. Di sisi lain, seorang perempuan turut menata hiasan dengan penuh dedikasi dan cinta. Mereka tidak hanya memberi hiasan berupa bentuk, tapi juga mempersembahkan keindahan yang berasal dari ketulusan hati. Bangunan tempat suci itu memancarkan keagungan, setiap detail ukiran menjadi doa yang membisu. Di sisi kiri relief, tampak sepasang muda-mudi yang elok paras dan mulia perangai, duduk di kursi tinggi yang dihormati. Pelayan-pelayan mendekat dengan penuh hormat, menyuguhkan persembahan dan layanan terbaik. Mereka hidup dalam kelimpahan, bukan karena meminta, tetapi karena pernah memberi dengan ikhlas. Hiasan yang mereka ciptakan dahulu kini kembali sebagai keindahan dalam hidup mereka. Keindahan yang tulus selalu kembali kepada pemberinya, dalam rupa yang lebih mulia dan abadi.","Memberi dengan hati yang tulus, bahkan dalam bentuk keindahan dan seni, akan kembali sebagai berkah dan kemuliaan dalam kehidupan berikutnya.
"
030-Decorating-Temples-leads-to-Beauty-Original.jpg,Derma melalui kerja (Menghias tempat suci),"Di sisi kanan relief, seorang pria bertubuh besar duduk di depan sebuah kediaman sederhana dekat stupa. Di sekelilingnya, banyak orang sibuk bekerja, membawa bahan, mengangkat alat, dan mengecat dinding biara. Ia memimpin dengan tenang, memberikan arahan sambil ikut turun tangan dengan kapak di tangannya. Meski bangunan itu tidak mewah, semangat dan ketulusan mereka menjadikannya indah dalam makna. Usaha kecil mereka adalah persembahan besar bagi tempat suci dan komunitas. Di sisi kiri relief, tampak seorang pemuda tampan duduk megah di anjungan, ditemani dua selir yang anggun. Di hadapannya, lima pemuda duduk bersila, menyimak pelajarannya dengan penuh hormat. Sang pemuda bukan hanya tampan, tapi juga bijak dan dihormati. Kehidupan sebelumnya yang penuh pengabdian kini berbuah dalam rupa dan martabat. Keindahan batin yang dulu ia tanam kini tumbuh sebagai kerupawanan dan kewibawaan lahir.",Menghias dan merawat tempat suci dengan ketulusan hati akan kembali sebagai kecantikan dan kehormatan dalam kehidupan mendatang.
031-Giving-Gifts-leads-to-Beauty-Original.jpg,Derma (Persembahan),"Pada sisi kanan relief, seorang biksu duduk tenang di depan biara, bermeditasi dalam kesunyian. Di hadapannya, seorang umat datang membawa persembahan sederhana, mungkin bunga atau makanan, namun penuh ketulusan. Tindakan kecil itu dilakukan tanpa pamrih, hanya untuk menghormati kebaikan dan kebijaksanaan sang biksu. Meskipun tak tercatat dalam naskah, tindakan itu membawa makna besar. Di sisi kiri relief, seorang pemuda tampan berdiri dengan anggun, tangan kirinya terulur seolah tengah mengajarkan sesuatu. Wajahnya bercahaya, penuh kelembutan dan wibawa. Di belakangnya, keluarganya berdiri, menunjukkan bahwa ia kini menjadi panutan dan teladan. Kebaikan hatinya di kehidupan lampau kini berbuah pada rupa elok dan jiwa luhur. Tak hanya ia tampan, tapi juga bijaksana dan penuh kasih. Semua bermula dari sebuah persembahan kecil yang dilakukan dengan hati tulus.",Memberi persembahan dengan tulus kepada orang yang pantas akan membentuk kecantikan batin dan lahir dalam kehidupan mendatang.
032-Not-deriding-the-Ugly-leads-to-Beauty-Original.jpg,Menghormati dan Tidak Mengejek Orang yang Menderita,"Dalam relief ini, terlihat sosok pasangan kerajaan yang duduk megah di atas takhta. Di hadapan mereka, seorang pria tua dengan tubuh kecil mendekat dengan penuh rasa hormat. Pasangan kerajaan itu menunjukkan isyarat penghormatan yang tulus, tanpa rasa cemoohan atau ejekan. Mereka memahami bahwa setiap manusia, betapapun keadaan fisiknya, layak dihormati. Naskah mengingatkan kita untuk tidak menghina atau mengejek mereka yang menderita akibat kesalahan mereka sendiri. Di sisi lain, perempuan-perempuan di sekitar tampak saling terhubung dengan pasangan yang duduk di takhta, menandakan keharmonisan dan penghargaan. Beberapa dari mereka terlihat memandang dengan penuh kasih dan respek. Ini menggambarkan bahwa berbuat baik dan menghormati orang lain membawa hasil manis dalam kehidupan. Pasangan kerajaan dan keluarganya menikmati buah dari sikap hormat dan kebaikan mereka. Hidup yang penuh rasa hormat akan menuntun pada kecantikan dan kemuliaan sejati.",Menghormati orang yang menderita dan tidak mengejek mereka membawa berkah dan kecantikan dalam kehidupan kita.
033-Caring-for-Temples-leads-to-Beauty-Original.jpg,Merawat dan Memberi Persembahan untuk Tempat Suci,"Di bagian kanan relief, tampak beberapa orang membawa air dan persembahan menuju biara yang penuh ketenangan. Mereka melangkah dengan khidmat, menyadari bahwa merawat tempat suci adalah wujud penghormatan pada nilai-nilai luhur. Persembahan itu bukan sekadar ritual, melainkan tanda kasih dan perhatian yang mendalam terhadap kebaikan spiritual. Naskah menyebutkan bahwa tindakan memberi persembahan kepada biara dan stupa membawa hasil baik. Di sisi kiri relief, terlihat gambaran masa depan yang cerah sebagai buah dari perbuatan mulia tersebut. Seorang pangeran muda duduk anggun di atas bantal tinggi bersama dua selirnya, dikelilingi oleh kemewahan dan kemakmuran. Di depan pangeran, para pengunjung membawa persembahan sebagai tanda hormat dan penghargaan. Ini memperlihatkan bagaimana kebaikan yang dilakukan dengan tulus akan menghasilkan kebahagiaan dan kehormatan. Merawat tempat suci menjadi pintu untuk memperoleh kerupawanan dan kehidupan yang penuh berkat. Setiap tindakan baik membawa dampak yang indah dan berkelanjutan.",Merawat dan memberi dengan tulus pada tempat suci membawa kemuliaan dan kebahagiaan dalam kehidupan.
034-Jealousy-leads-to-being-Undistinguished-Original.jpg,Kecemburuan dan Akibatnya,"Di tengah relief, tampak sepasang suami-istri yang hidup dalam kemewahan di rumah mereka. Di sekitar mereka, kendi penuh barang berharga dan pelayan bersenjata menandakan status dan kekayaan yang mereka miliki. Namun di sisi kanan, pasangan tetangga tampak memandang dengan tatapan penuh cemburu. Mereka menggerakkan tangan seolah mengungkapkan perasaan tidak senang atas keberhasilan orang lain. Kecemburuan yang mereka simpan perlahan menggerogoti hati dan pikiran mereka. Akibat dari kecemburuan ini, di sisi kiri relief terlihat dua pria dan seorang wanita yang hidup dalam penderitaan dan kekurangan. Mereka tampak hampir tanpa pakaian, menandakan jatuh miskin dan kehilangan segalanya. Ini menunjukkan bagaimana perasaan negatif seperti kecemburuan dapat menghancurkan hidup seseorang. Kekayaan dan keberhasilan orang lain bukanlah alasan untuk iri hati, melainkan pelajaran untuk bersyukur dan memperbaiki diri. Dalam hidup, membiarkan kecemburuan menguasai hati hanya akan membawa kerugian dan kehinaan.","Kecemburuan hanya akan membawa kehancuran dan penderitaan, sedangkan rasa syukur mendatangkan kedamaian dan kemakmuran.
"
035-Selfishness-leads-to-being-Undistinguished-Original.jpg,Mementingkan Diri Sendiri dan Akibatnya,"Di panel ini, kita melihat sosok orang kaya di sebelah kanan yang menolak berbagi dengan para orang suci yang ada di hadapannya. Sikap mementingkan diri sendiri ini memperlihatkan keengganan untuk peduli pada sesama. Orang kaya itu memegang erat hartanya, menutup pintu bagi mereka yang membutuhkan. Konsekuensinya tidak hanya dirasakan di dunia ini, tetapi juga dalam kehidupan mendatang. Dari sikap egoisnya, kelak ia terlahir kembali dalam keluarga yang miskin dan diremehkan. Seorang pria tua terlihat menggambarkan nasib itu dengan wajah penuh kepedihan dan kelelahan. Hidup dalam kemiskinan yang panjang dan penuh perjuangan menjadi bayangan masa depan akibat perbuatan masa lalu. Pesan dari relief ini sangat jelas: mementingkan diri sendiri membawa kebinasaan. Sebaliknya, berbagi dan peduli adalah jalan menuju kehidupan yang sejahtera dan dihormati. Mari kita renungkan, betapa pentingnya saling membantu demi kebaikan bersama.","Mementingkan diri sendiri hanya membawa kemiskinan dan kehinaan, sedangkan berbagi menciptakan keberkahan dan kehormatan.
"
036-Being-Dissatisfied-with-the-Gains-of-Others-leads-to-being-Undistinguished-Original.jpg,Ketidakpuasan dan Akibatnya,"Di panel ini, kita melihat sepasang suami istri di sisi kanan yang memandang dengan tatapan penuh kecemburuan terhadap sekelompok orang di tengah. Mereka tak puas dengan apa yang diperoleh orang lain, merasakan iri dan gelisah di hati mereka. Rasa tidak cukup itu membakar jiwa mereka tanpa henti. Namun, tidak jelas apa yang membuat mereka begitu terobsesi dengan perolehan orang lain tersebut. Sikap ini menjadi benih permasalahan besar bagi kehidupan mereka. Sebab, ketidakpuasan itu berbuah buruk pada kelahiran kembali mereka. Di sebelah kiri, kita lihat sosok-sosok yang lahir dalam kemiskinan, harus mengemis untuk bertahan hidup. Mereka kehilangan martabat dan harus bergantung pada belas kasihan orang lain. Kisah ini mengingatkan kita bahwa rasa tidak puas pada rezeki orang lain bisa membawa kehinaan dan penderitaan. Sebaliknya, bersyukur dan berusaha dengan jujur adalah kunci menuju kehidupan yang layak dan bermartabat.","Ketidakpuasan pada keberhasilan orang lain hanya membawa kehinaan dan penderitaan, sedangkan sikap syukur dan kerja keras mendatangkan kedamaian dan kesejahteraan."
